titulo,categoría,url video,canal
"Semana del cine colombiano - Lo azul del cielo, jueves 10:30 pm",Película y Animación,https://www.youtube.com/watch?v=eWH0it3xnUY,Señal Colombia
Todo lo que vemos - 36 - Televidentes - Beatriz Ángel,Educación,https://www.youtube.com/watch?v=kaXiQmjGIFE,Señal Colombia
Flamencos - Instinto de conservación,Entretenimiento,https://www.youtube.com/watch?v=QBcY5nLEQxI,Señal Colombia
5 diferencias entre el ciclismo femenino y masculino,Deportes,https://www.youtube.com/watch?v=Ka2kTwgDbEA,Señal Deportes
Todo lo que vemos - 135 - Glosario - Mesa de trabajo,Entretenimiento,https://www.youtube.com/watch?v=smelNdNtCVQ,Señal Colombia
La Tierra del Cafe? Capi?tulo 6 - Aviones de papel,Gente y Blogs,https://www.youtube.com/watch?v=ObYXdNFoWrU,Señal Colombia
Etapa 9 del Tour de Francia: Gérardmer / Mulhouse,Deportes,https://www.youtube.com/watch?v=XDkLNT86AoI,Señal Deportes
Salvando Planeta Palabra - Lo mejor del planeta tierra (Capítulo completo),Película y Animación,https://www.youtube.com/watch?v=m6_36PfZwLo,Mi Señal
Trailer Plus,Entretenimiento,https://www.youtube.com/watch?v=hCpK454TFOE,Señal Colombia
Los Pepa - Clip 29 - Folclor y carnaval,Educación,https://www.youtube.com/watch?v=keeQ1YAOjVY,Mi Señal
"Roberto Gómez Bolaños ""Chespirito"" 1929 - 2014",Gente y Blogs,https://www.youtube.com/watch?v=OAC7LQJX0e4,Señal Colombia
Vuelta a España - Rigo y Nairo hablando el mismo lenguaje,Deportes,https://www.youtube.com/watch?v=rnSNu1PMpwI,Señal Deportes
Today in replay 25 de junio,Deportes,https://www.youtube.com/watch?v=x_VldKNrju4,Señal Deportes
"Michael Jackson, presente en Brasil",Deportes,https://www.youtube.com/watch?v=hGy1SVm8xa0,Señal Deportes
"25 de agosto: Automovilismo, Atletismo",Deportes,https://www.youtube.com/watch?v=6zlVns7Kgbc,Señal Deportes
"Puesto 3 - Champu?s, mazamorra, avena",Gente y Blogs,https://www.youtube.com/watch?v=NMWN0ox6tOg,Señal Colombia
Laia Lloses Miró (España) - Mundial de Patinaje Artístico,Deportes,https://www.youtube.com/watch?v=KSnuh6kIsJk,Señal Deportes
En Órbita con Aterciopelados - Viernes 15 agosto,Película y Animación,https://www.youtube.com/watch?v=J9gmh3LwT0w,Señal Colombia
Mi Señal Karaoke presenta: Siesta Z,Película y Animación,https://www.youtube.com/watch?v=QrC2KSdb-KA,Mi Señal
ZoOtecnia II - Capítulo 09 - Dame tu pin,Educación,https://www.youtube.com/watch?v=WXXb37OVTPw,Señal Colombia
Vivir Juntos. Discriminación (Argentina),Gente y Blogs,https://www.youtube.com/watch?v=vBgYLhEhxqg,Señal Colombia
Today in replay 08 de julio,Deportes,https://www.youtube.com/watch?v=I_KDpqubP7w,Señal Deportes
"Circo del sol ""Varekai"" - Sábado 21 de Junio",Película y Animación,https://www.youtube.com/watch?v=dXvg6V3iUWg,Señal Colombia
Hijos de las estrellas - Estreno en simultánea 21 de octubre 4:00 p.m.,Gente y Blogs,https://www.youtube.com/watch?v=6PUern5eu7k,Señal Colombia
"Pescaíto, la cuna del fútbol samario",Deportes,https://www.youtube.com/watch?v=ivKWWr1NeSc,Señal Deportes
Todo lo que vemos - 234 - Glosario - Derechos de autor,Educación,https://www.youtube.com/watch?v=GpwloAvF3co,Señal Colombia
6 de 6 superdotados acceso directo.mpg,Entretenimiento,https://www.youtube.com/watch?v=PUEXnuprxxk,Señal Colombia
Todo lo que vemos - 189 - Televidentes - Yudi Andrea Rivera,Gente y Blogs,https://www.youtube.com/watch?v=ipzF3MfjT2g,Señal Colombia
La telenovela criolla internacionalizada - Todo lo que vimos,Entretenimiento,https://www.youtube.com/watch?v=HUr73NrYGVI,Señal Colombia
HOLA señal Colombia,Entretenimiento,https://www.youtube.com/watch?v=YLw_vBlDGmk,Señal Colombia
Expresiones en vía de extinción Puesto 4 - El anfitrión espléndido,Entretenimiento,https://www.youtube.com/watch?v=sILjToQToA8,Señal Colombia
Todo lo que vemos - 374 - Televidente - Victoriano Joropa,Entretenimiento,https://www.youtube.com/watch?v=D0Kt_XCqyqg,Señal Colombia
Regresa dejémonos de vainas y Romeo y buseta - Lunes a viernes 12:30 pm y 7:00 pm,Película y Animación,https://www.youtube.com/watch?v=RCEe6fWISLo,Señal Colombia
Altimetrías - Etapa 12 - Tour de Francia 2015,Deportes,https://www.youtube.com/watch?v=TX_CYNE3xiU,Señal Deportes
Festival Internacional de Música de Cartagena 2012 - Sonidos resumen,Música,https://www.youtube.com/watch?v=EH8uCRner-4,Señal Colombia
En cine nos vemos - Ciclo: Esto es ficción - Del 31 de agosto a 4 de septiembre 10:30 p.m.,Película y Animación,https://www.youtube.com/watch?v=83mLuUOObC0,Señal Colombia
Paisaje de paisajes - Cap 03 Pasión,Gente y Blogs,https://www.youtube.com/watch?v=P3EPPCw93pw,Señal Colombia
Documental: 'Mujeres a la calle' - Estreno hoy domingo 3 de mayo 9:00 p.m.,Gente y Blogs,https://www.youtube.com/watch?v=1LwvjB5y60g,Señal Colombia
Una semana saltando lazo - Guillermina y Candelario (Clip),Película y Animación,https://www.youtube.com/watch?v=a1L2jSeEvU8,Mi Señal
"Jugo de ojos por: Lina Rodriguez, Maria Fernanda y Maria Fernanda",Película y Animación,https://www.youtube.com/watch?v=sTAK5oh1_LE,Mi Señal
Dos colombianos en un equipo italiano,Deportes,https://www.youtube.com/watch?v=3o27PKuc5PU,Señal Deportes
Todo lo que vemos - 68 - Televidentes - Henry Angulo,Educación,https://www.youtube.com/watch?v=pxIc51y6EEA,Señal Colombia
Primera victoria colombiana en la Vuelta a España,Deportes,https://www.youtube.com/watch?v=fE2VbKxx5ts,Señal Deportes
Cuentos de Cocina II - Fríjol,Entretenimiento,https://www.youtube.com/watch?v=djsWHwiYKRs,Señal Colombia
Fausto - Susana - Unidos en #Conversaciones2014,Música,https://www.youtube.com/watch?v=xXa0qiOdG2Y,Señal Colombia
Más Nuestro - El nacimiento del Fútbol Colombiano,Deportes,https://www.youtube.com/watch?v=mtYvCdeZBD0,Señal Deportes
#PedaleoPor: Luz Mery Páez envía un saludo a los escarabajos,Deportes,https://www.youtube.com/watch?v=VesQNNpsXcQ,Señal Deportes
Reel - Mi sen?al,Película y Animación,https://www.youtube.com/watch?v=W3SkxpacySg,Mi Señal
Sillon injusticia - tv pública & tv privada,Entretenimiento,https://www.youtube.com/watch?v=I_t-e_U2YKU,Señal Colombia
Puerto Papel - A la Vuelta del Sombrero (Capítulo completo),Película y Animación,https://www.youtube.com/watch?v=r_LseJVRCGY,Mi Señal
Todo lo que vemos - 420 - Capítulo completo - Sábado 26 de agosto,Entretenimiento,https://www.youtube.com/watch?v=Sey9zRaTGQc,Señal Colombia
"Karaoke Lolalá, vamos a cantar: Caminada a la montaña",Película y Animación,https://www.youtube.com/watch?v=vv_dRa98Hfg,Mi Señal
Today in replay 2 de febrero,Deportes,https://www.youtube.com/watch?v=FqnsRreXF4w,Señal Deportes
Todo lo que vemos - 383 - Capítulo completo - Sábado 10 de diciembre,Entretenimiento,https://www.youtube.com/watch?v=hPMu03yz4yE,Señal Colombia
Today in replay 4 de enero,Deportes,https://www.youtube.com/watch?v=D1sofp34ydg,Señal Deportes
Todo lo que vemos - 284 - Televidente - Arledy Moreno,Educación,https://www.youtube.com/watch?v=_MqB1cC66nc,Señal Colombia
Mundial de patinaje 2014 - Noviembre 8 al 15 por Señal deportes,Deportes,https://www.youtube.com/watch?v=jF2mrPl5sKQ,Señal Deportes
Profesor Su?per O Recargado (Capi?tulo 39. Desinfectar el agua con energía solar),Película y Animación,https://www.youtube.com/watch?v=SU02jjZlNjE,Señal Colombia
"Todo lo que vemos - 323 - Capítulo completo - Sábado 17 de octubre, 2015",Entretenimiento,https://www.youtube.com/watch?v=uLGIVn8qDfI,Señal Colombia
"""Vale la pena intentar una oportunidad, no deberían dejarla pasar"" #LaPazHabla",Película y Animación,https://www.youtube.com/watch?v=f3NLOtV-iCk,Señal Colombia
XVIII Juegos Bolivarianos - Santa Marta - Del 11 al 25 de noviembre,Deportes,https://www.youtube.com/watch?v=LncH_3EAdP8,Señal Deportes
Entrevista al Comegalletas (Parte 3),Película y Animación,https://www.youtube.com/watch?v=p3RfHuO1ivE,Mi Señal
Todo lo que vemos - 25 - Glosario - Bicentenario.wmv,Educación,https://www.youtube.com/watch?v=2QD19CPDj0A,Señal Colombia
La sub 30 semana 31 jueves viernes,Entretenimiento,https://www.youtube.com/watch?v=t61OYT1Rs4s,Señal Colombia
Todo lo que vemos - 337 - Glosario - Estreno,Película y Animación,https://www.youtube.com/watch?v=krV1znBCDsY,Señal Colombia
Elkin Robinson está en 'Versión en vivo',Entretenimiento,https://www.youtube.com/watch?v=BwHE4zMnlFE,Señal Colombia
Mi talento es bailar: Jhon,Película y Animación,https://www.youtube.com/watch?v=4yx1YvXTH7o,Mi Señal
Historias en bici - Cuando el amor llega en Bici,Deportes,https://www.youtube.com/watch?v=z9e6eI868bg,Señal Deportes
"En cine nos vemos - Carrusel - Guillermo Iván, 2012",Película y Animación,https://www.youtube.com/watch?v=O-jB4ersrn0,Señal Colombia
Las crónicas elefantiles: Miguel - Estación,Película y Animación,https://www.youtube.com/watch?v=v07wRR34xWc,Mi Señal
Today in replay 27 de febrero,Deportes,https://www.youtube.com/watch?v=24cXqNuHyl0,Señal Deportes
"Lucho, el documental - Lunes 4 de mayo 8:00 p.m. #SeñalParaInspirar",Música,https://www.youtube.com/watch?v=9QCCIpR_AWI,Señal Colombia
Todo lo que vemos - 247 - Televidente - María Fernanda Barajas,Película y Animación,https://www.youtube.com/watch?v=fbdC88SEziQ,Señal Colombia
Aislados - Postal noche - Nazareth,Viajes y Eventos,https://www.youtube.com/watch?v=pe2qf9yJi3I,Señal Colombia
"Aislados - Postal luna, Nuquí",Viajes y Eventos,https://www.youtube.com/watch?v=EIGUiNdoVeE,Señal Colombia
Cimarrones - Cap 05 Presencia negra,Gente y Blogs,https://www.youtube.com/watch?v=ck_fcA-evwk,Señal Colombia
Todo lo que vemos - 272 - Televidente - Óscar Rocha,Educación,https://www.youtube.com/watch?v=ycx37jyi91Y,Señal Colombia
Cuentos de viejos - Así hicimos Cuentos de viejos,Película y Animación,https://www.youtube.com/watch?v=gNN3WhOhEXY,Señal Colombia
Todo lo que vemos - 202 - Televidentes - Ana María Roldán,Entretenimiento,https://www.youtube.com/watch?v=LzUX722JeYo,Señal Colombia
Señal Colombia Fanáticos del deportes,Deportes,https://www.youtube.com/watch?v=i_LbSHkgG4U,Señal Deportes
Todo lo que vemos - 276 - Glosario - Banda sonora,Música,https://www.youtube.com/watch?v=oAx-6cpFbHQ,Señal Colombia
Emma nos recomienda: Una bruja en mi morral,Película y Animación,https://www.youtube.com/watch?v=lZP_escms3Q,Mi Señal
Todo lo que vemos - 126 - Glosario - Cine,Entretenimiento,https://www.youtube.com/watch?v=ZqBdqpKREbQ,Señal Colombia
Todo lo que vemos - 187 - Televidentes - Laura Garci?a,Gente y Blogs,https://www.youtube.com/watch?v=r4GhZGtC-C4,Señal Colombia
Todo lo que vemos - 100 - Televidentes - Eduardo Arias,Gente y Blogs,https://www.youtube.com/watch?v=X9M7rqSq0uM,Señal Colombia
Todo lo que vemos - 461 - Vox populi,Entretenimiento,https://www.youtube.com/watch?v=N0R9IUnF5UU,Señal Colombia
Señal retro Expedición Sonora,Entretenimiento,https://www.youtube.com/watch?v=dW1EhQvaPnw,Señal Colombia
Mundial del cine - Martes a jueves 10 pm,Película y Animación,https://www.youtube.com/watch?v=wEe74IoaV-I,Señal Colombia
#PedaleoPor: Ricardo Ramírez envía un saludo a los escarabajos,Deportes,https://www.youtube.com/watch?v=TcWp3BNuuJI,Señal Deportes
Los fantásticos Viajes de Ruka - Trailer,Película y Animación,https://www.youtube.com/watch?v=QLMMY0lh3AM,Mi Señal
Viviana Osorio (Colombia) - Mundial de Patinaje Artístico,Deportes,https://www.youtube.com/watch?v=xsu7tNN0zcw,Señal Deportes
Todo lo que vemos - 220 - Pequeños televidentes - Niños preguntan a Eduardo Arias,Educación,https://www.youtube.com/watch?v=_W_ttaBHfFs,Señal Colombia
Todo lo que vemos - 327 - Televidente - Catalina Vásquez,Entretenimiento,https://www.youtube.com/watch?v=FadXZxbUSa0,Señal Colombia
Todo lo que vemos - 371 - Capítulo completo - Sábado 17 de septiembre,Entretenimiento,https://www.youtube.com/watch?v=ncHvLeiSwmc,Señal Colombia
Todo lo que vemos - 79 - Televidentes - Óscar Javier Ariza,Mascotas y Animales,https://www.youtube.com/watch?v=HckzsRwTz8c,Señal Colombia
Decoración Puesto 4 - Peluches en el baño,Entretenimiento,https://www.youtube.com/watch?v=FY1BzVhu7Qo,Señal Colombia
Cuando el río suena - Saija,Educación,https://www.youtube.com/watch?v=VOkP_vLNoTY,Señal Colombia
Todo lo que vemos - 458 - Televidente - Francis García,Entretenimiento,https://www.youtube.com/watch?v=nY7cfx5MUWY,Señal Colombia
Salón BAT de arte popular - El arte de la gente,Película y Animación,https://www.youtube.com/watch?v=Q1k7tudEfz4,Señal Colombia
Avellanas,Educación,https://www.youtube.com/watch?v=C--1iIJRRvM,Mi Señal
El nombre de la gloria - Capítulo 11 - Helmut Bellingrodt,Deportes,https://www.youtube.com/watch?v=ogg0v_G1z1A,Señal Deportes
Lo más de Pacheco - En el circo,Entretenimiento,https://www.youtube.com/watch?v=3EEgJ7M1lN0,Señal Colombia
"Todo lo que vemos - 342 - Capítulo completo - Sábado 27 de febrero, 2016",Entretenimiento,https://www.youtube.com/watch?v=0eSe9ywrudI,Señal Colombia
"En cine nos vemos - La comunidad - Álex de la Iglesia, 2000",Película y Animación,https://www.youtube.com/watch?v=4N9B92-sOAM,Señal Colombia
"Ruta Sur ""Conchar y Sobrevivir"" Capi?tulo 06",Educación,https://www.youtube.com/watch?v=QGiC4IzfzRY,Señal Colombia
Salvando Planeta Palabra - Fulanito famoso (Capítulo completo),Película y Animación,https://www.youtube.com/watch?v=s8ANDbMTEFA,Mi Señal
Todo lo que vemos - 342 - Televidente - Pablo Pulido,Entretenimiento,https://www.youtube.com/watch?v=3M4LYLH1sY8,Señal Colombia
"San Andrés, anfitriona de los Juegos de Mar y Playa",Deportes,https://www.youtube.com/watch?v=wrU45fr0Dx0,Señal Deportes
La vuelta a lo Gallego,Deportes,https://www.youtube.com/watch?v=UW7Mp47F2o4,Señal Deportes
Sub 30 Drogas ilícitas,Entretenimiento,https://www.youtube.com/watch?v=eIwhAJlDHe0,Señal Colombia
Etapa 8 del Tour de Francia: Tomblaine / Gérardmer La Mauselaine,Deportes,https://www.youtube.com/watch?v=UaUbPNBvb3I,Señal Deportes
Caribe Pop - El último de los Coyongos,Educación,https://www.youtube.com/watch?v=UR7LucX7MFQ,Señal Colombia
Todo lo que vemos 03 - María del Pilar Morales,Entretenimiento,https://www.youtube.com/watch?v=YvQA9mlTh6M,Señal Colombia
Molang - Exceso de equipaje,Película y Animación,https://www.youtube.com/watch?v=b_bzwIg-hJg,Mi Señal
Todo lo que vemos 19 - Presentación,Entretenimiento,https://www.youtube.com/watch?v=CkimwrGOp9E,Señal Colombia
Todo lo que vemos - 161 - Televidentes - Carolina Dossman,Entretenimiento,https://www.youtube.com/watch?v=fsh0mqHcwRY,Señal Colombia
Todo lo que vemos - 375 - Televidente - José Luis Rodríguez,Entretenimiento,https://www.youtube.com/watch?v=7B_OqckODfo,Señal Colombia
Today in replay 8 de enero,Deportes,https://www.youtube.com/watch?v=W0C2PjQ8Ovc,Señal Deportes
Revolución energética,Educación,https://www.youtube.com/watch?v=ACIT1v6tVQA,Señal Colombia
"Tutorial, ¿cómo hacer cabecita? - Mi Señal, Mi Huella",Película y Animación,https://www.youtube.com/watch?v=UFcJxlAWmkM,Mi Señal
3 de 6 Migracion Acceso Directo,Educación,https://www.youtube.com/watch?v=58G9eX5J3No,Señal Colombia
Gol de Neymar frente a Camerún 1-0,Deportes,https://www.youtube.com/watch?v=wp0W57-DG7g,Señal Deportes
Juegos Suramericanos 2014. Disciplina: gimnasia artística,Deportes,https://www.youtube.com/watch?v=auyOhik4x3A,Señal Deportes
Un día de Herlys en el SOFA 2018,Película y Animación,https://www.youtube.com/watch?v=j1ZvnYJ4pGg,Mi Señal
Mundial del Cine - Colombia Vs. Portugal,Película y Animación,https://www.youtube.com/watch?v=t10PtueQtYw,Señal Colombia
Las estrellas fueron los niños - Mi Señal,Educación,https://www.youtube.com/watch?v=OUrJVcvkCBM,Mi Señal
Expedicio?n Sonora - Capi?tulo 15: Wayu?u,Música,https://www.youtube.com/watch?v=CJw92-ppjhA,Señal Colombia
En cine nos vemos - Ciclo: Trabajos de corazón - Del 25 al 29 de mayo 10:30 p.m.,Película y Animación,https://www.youtube.com/watch?v=yvQIRZUx7qw,Señal Colombia
Todo lo que vemos - 387 - Glosario,Entretenimiento,https://www.youtube.com/watch?v=ieoHatPpDS4,Señal Colombia
Salvando Planeta Palabra - Compartiendo Matatristezas (Capítulo completo),Película y Animación,https://www.youtube.com/watch?v=Nq1YJB6qYqw,Mi Señal
"Karol, el papa - Conoce la vida de uno de los líderes espirituales más influyentes del siglo XX",Película y Animación,https://www.youtube.com/watch?v=f1lMni056UE,Señal Colombia
Todo lo que vemos - 427 - Capítulo completo - Sábado 14 de octubre,Entretenimiento,https://www.youtube.com/watch?v=HraaYUzN_F4,Señal Colombia
Todo lo que vemos - 444 - Televidente - Andrés Celis,Entretenimiento,https://www.youtube.com/watch?v=sVkwSII5k0E,Señal Colombia
La sub30 derecho de autor,Entretenimiento,https://www.youtube.com/watch?v=rvHncFz5T8s,Señal Colombia
Puerto Papel - La Palabrota (Capítulo completo),Película y Animación,https://www.youtube.com/watch?v=uxoi8Z5HkSs,Mi Señal
La sub 30 - Coleccionismo,Entretenimiento,https://www.youtube.com/watch?v=5GDW52Uq_LU,Señal Colombia
Todo lo que vemos - 225 - Glosario - Geo-bloqueo,Educación,https://www.youtube.com/watch?v=LU732O2rqdI,Señal Colombia
Todo lo que vemos - 116 - Glosario - TDT,Educación,https://www.youtube.com/watch?v=9OvxhWqhAIQ,Señal Colombia
Todo lo que vemos - 446 - Capítulo completo - Sábado 24 de febrero,Entretenimiento,https://www.youtube.com/watch?v=nXX_00byTig,Señal Colombia
Todo lo que vemos - 23 - Televidentes - Gabriel Wiessner.wmv,Educación,https://www.youtube.com/watch?v=kYd3rL6NcUw,Señal Colombia
Todo lo que vemos - 75 - Glosario - Megaproducción,Educación,https://www.youtube.com/watch?v=qkDFWdvzNjo,Señal Colombia
Festivaliando - Festival del Mono Núñez - Sábado 13 - Bajos,Entretenimiento,https://www.youtube.com/watch?v=K_wOv3CGU0A,Señal Colombia
Festivaliando - Festival del Mono Núñez - Sábado 13 - Crónica,Entretenimiento,https://www.youtube.com/watch?v=2Ho0MYgVct4,Señal Colombia
Todo lo que vemos - 354 - Televidente - Ivonne Patarroyo,Entretenimiento,https://www.youtube.com/watch?v=7hrYzrUeCeA,Señal Colombia
"Lo que hemos recorrido de la Vuelta a España, Etapa 1 a la 8",Deportes,https://www.youtube.com/watch?v=JSbU1xqiYXw,Señal Deportes
Isaac Held,Educación,https://www.youtube.com/watch?v=j0s83J3UvUc,Señal Colombia
Cuentos de Cocina II - Maní - paso a paso receta,Entretenimiento,https://www.youtube.com/watch?v=sNMqxEmK9IA,Señal Colombia
Todo lo que vemos - 152 - Televidentes - Germán López,Entretenimiento,https://www.youtube.com/watch?v=2BW6G_drJ0k,Señal Colombia
"Vicky, Isadora, Billy Pontoni, Fausto y Fernando Calle en Conversaciones",Música,https://www.youtube.com/watch?v=Ml2sCP004aI,Señal Colombia
Today in replay 10 de febrero,Deportes,https://www.youtube.com/watch?v=MZt9QtHWU-0,Señal Deportes
Historias en Bici - Nicolás Borrás,Deportes,https://www.youtube.com/watch?v=HZaroOpNp6E,Señal Deportes
"Invisibles, Hermanas Cárdenas - Martes 7 de octubre 9:30 p.m.",Gente y Blogs,https://www.youtube.com/watch?v=-TIm_urDyr4,Señal Colombia
